Time,Channel 1,Channel 2,Channel 3,Channel 4
1349,42,123,69,-104
1339,38,123,69,-104
1338,38,122,69,-105
1336,38,122,69,-105
1338,40,123,69,-104
1337,41,123,69,-104
1363,39,123,69,-103
1339,40,123,69,-103
1337,43,123,69,-103
1338,41,123,69,-104
1339,40,123,69,-103
1337,38,123,69,-104
1339,38,123,69,-104
1345,40,123,69,-104
1345,40,123,69,-103
1341,39,123,69,-103
1337,38,123,69,-103
1338,41,123,69,-103
1339,39,123,69,-103
1350,38,123,69,-103
1337,38,123,69,-103
1336,40,123,69,-103
1357,40,123,69,-103
1338,40,123,69,-101
1340,39,123,69,-102
1346,39,123,69,-102
1336,39,123,69,-102
1339,40,123,69,-101
1337,39,123,69,-102
1340,40,123,69,-102
1346,39,123,69,-103
1340,40,123,69,-103
1343,39,123,69,-104
1339,40,123,70,-104
1337,39,123,70,-105
1340,39,123,70,-104
1338,41,123,70,-104
1342,38,123,70,-104
1392,39,122,70,-104
1337,39,123,70,-105
1336,41,123,70,-104
1341,39,123,70,-104
1339,40,123,70,-104
1337,39,123,70,-105
1335,39,123,70,-105
1343,39,123,70,-104
1346,40,123,70,-104
1336,39,123,70,-105
1340,39,123,70,-105
1337,40,123,70,-104
1340,39,123,70,-104
1346,39,123,70,-105
1340,38,123,70,-105
1338,41,123,70,-104
1346,39,123,70,-104
1340,40,123,70,-104
1352,39,123,70,-105
1336,39,123,70,-105
1345,40,123,70,-103
1340,43,123,70,-103
1338,40,123,70,-105
1336,40,123,70,-104
1384,40,123,69,-104
1336,39,123,69,-104
1347,40,123,69,-104
1339,39,123,69,-105
1340,41,123,69,-104
1339,38,123,69,-104
1338,40,122,69,-105
1338,40,123,70,-104
1373,39,123,70,-105
1339,38,123,70,-104
1339,40,123,70,-104
1339,40,123,70,-105
1339,39,123,70,-105
1335,41,123,69,-104
1338,38,123,69,-104
1346,40,123,69,-104
1355,39,123,70,-105
1341,40,123,70,-104
1336,40,122,70,-104
1339,41,123,70,-105
1337,39,123,70,-105
1347,39,123,70,-105
1336,39,123,70,-104
1337,40,123,70,-105
1344,40,122,70,-105
1338,39,123,70,-105
1336,40,123,70,-103
1338,40,123,70,-104
1346,39,122,70,-105
1339,41,123,69,-104
1338,40,123,70,-104
1341,40,123,70,-105
1358,39,123,70,-105
1340,40,122,70,-105
1343,39,123,70,-104
1340,39,123,70,-105
1336,40,123,70,-105
1337,40,123,70,-104
1337,39,123,70,-104
1337,40,123,70,-104
1346,38,123,70,-105
1341,41,123,70,-105
1339,39,123,70,-104
1339,39,123,70,-104
1334,39,123,70,-105
1336,40,122,70,-104
1338,41,123,70,-104
1344,39,123,70,-104
1345,42,123,70,-104
1339,40,123,70,-105
1343,41,123,69,-104
1335,39,123,69,-104
1338,39,123,70,-104
1338,39,123,70,-105
1344,40,123,70,-104
1337,40,123,70,-104
1386,38,123,70,-105
1337,39,123,70,-105
1338,40,122,69,-105
1337,40,123,69,-104
1345,38,123,69,-104
1340,39,123,69,-105
1337,40,122,69,-105
1339,41,123,69,-104
1346,40,123,70,-104
1338,39,123,69,-105
1336,39,123,69,-104
1344,42,123,69,-104
1343,39,123,69,-104
1339,39,123,69,-104
1337,39,123,69,-104
1337,40,123,69,-105
1357,41,123,69,-104
1342,38,123,69,-104
1338,39,122,69,-98
1340,39,123,69,-86
1340,42,123,69,-75
1337,39,123,69,-68
1339,38,122,69,-66
1337,38,123,69,-64
1350,42,123,69,-37
1339,40,123,70,18
1345,38,123,69,22
1338,38,123,69,37
1339,38,123,69,63
1338,40,123,69,85
1344,38,123,69,108
1338,38,123,69,150
1374,39,123,69,167
1336,41,122,69,184
1339,40,123,69,199
1337,39,123,69,187
1345,38,123,69,190
1337,40,122,69,193
1338,40,123,69,217
1337,39,123,69,226
1346,39,123,69,228
1338,39,122,69,223
1335,40,123,69,239
1344,41,123,70,264
1338,40,123,69,255
1339,39,123,69,270
1339,40,123,69,281
1336,38,123,69,282
1345,39,123,69,279
1345,39,123,69,280
1341,40,123,69,292
1335,39,123,69,306
1340,39,123,69,297
1338,39,123,69,304
1335,40,123,69,322
1336,39,123,69,302
1366,39,123,69,321
1338,39,123,69,322
1336,40,123,70,333
1336,39,123,70,327
1336,40,123,70,336
1339,40,123,69,337
1345,41,123,70,341
1337,39,123,70,345
1343,40,123,69,353
1336,40,123,69,385
1339,41,123,70,386
1339,39,123,70,363
1341,39,123,70,379
1345,40,123,69,382
1337,39,123,70,402
1338,38,123,69,428
1456,39,123,69,409
1337,41,123,69,399
1337,41,123,69,419
1344,39,123,69,438
1336,39,123,69,446
1338,40,123,69,437
1339,40,123,69,421
1338,39,123,70,429
1347,39,123,70,418
1343,40,123,69,418
1339,40,123,70,432
1335,40,123,70,417
1337,39,123,70,422
1337,39,123,69,430
1338,40,123,69,413
1340,39,123,69,411
1366,39,123,70,424
1337,40,123,69,408
1336,39,123,69,412
1337,40,123,69,386
1339,49,123,70,375
1338,52,123,70,362
1344,71,123,70,366
1338,112,123,69,372
1344,120,123,70,332
1339,120,123,70,344
1336,124,123,69,344
1339,123,123,69,322
1335,122,123,69,334
1342,119,123,69,330
1337,131,123,69,316
1337,148,123,69,301
1346,214,123,69,279
1336,237,123,70,273
1341,258,123,70,267
1344,259,123,70,245
1335,297,123,70,256
1337,318,123,69,236
1339,350,123,70,224
1336,338,123,70,233
1373,354,123,70,236
1339,368,123,70,237
1343,358,123,70,226
1336,367,123,69,216
1336,386,123,69,195
1338,389,123,69,181
1339,406,123,70,180
1337,419,123,70,178
1350,394,123,69,171
1338,401,123,69,165
1338,414,123,70,165
1338,411,123,70,154
1341,434,123,69,107
1339,450,123,70,85
1339,444,123,70,78
1345,435,123,70,68
1360,466,123,70,54
1338,487,123,70,11
1340,490,123,69,12
1340,489,123,70,15
1340,496,123,70,14
1343,512,123,70,12
1340,547,123,70,2
1336,550,123,70,-6
1348,545,123,70,-9
1339,539,123,70,0
1335,586,123,70,-3
1336,569,123,69,-1
1344,594,123,69,-11
1336,628,123,70,-19
1336,595,123,69,-29
1338,607,123,70,-32
1384,594,123,70,-29
1340,575,123,70,-29
1343,608,123,70,-29
1335,623,123,69,-45
1336,613,123,70,-61
1337,602,123,70,-65
1338,554,122,70,-60
1336,602,123,70,-65
1344,580,123,70,-77
1338,603,123,70,-77
1339,596,123,70,-77
1335,593,123,69,-93
1334,629,123,70,-95
1338,621,123,69,-94
1340,562,123,70,-96
1342,585,123,69,-99
1341,622,123,69,-101
1339,653,123,69,-103
1342,635,123,70,-104
1338,647,123,69,-104
1338,646,123,69,-104
1337,634,123,69,-103
1343,682,123,69,-104
1337,666,123,69,-104
1355,692,123,69,-104
1335,697,123,69,-104
1337,699,123,69,-104
1337,695,123,69,-104
1346,673,123,69,-104
1338,621,123,69,-104
1337,678,123,69,-104
